# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04775e-05 to 66.1767 h/Mpc,
# number of wavenumbers equal to 130
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.047750691046e-05      -1.585042316221e-05      -1.188786671893e-05      -1.188786671893e-05      -1.585041468046e-05      -1.200118401166e-05       6.122075775875e-01       5.968372798701e-01 
       1.319039970183e-05      -2.512116442810e-05      -1.884099727603e-05      -1.884099727603e-05      -2.512114312308e-05      -1.902059122841e-05       6.122074283972e-01       5.968371920377e-01 
       1.660572937635e-05      -3.981419706128e-05      -2.986095915554e-05      -2.986095915555e-05      -3.981414354582e-05      -3.014559168729e-05       6.122070889208e-01       5.968369522823e-01 
       2.090537469327e-05      -6.310084410132e-05      -4.732641517542e-05      -4.732641517545e-05      -6.310070967724e-05      -4.777751559908e-05       6.122066438022e-01       5.968366675114e-01 
       2.631830744443e-05      -1.000070650705e-04      -7.500726333332e-05      -7.500726333339e-05      -1.000067274164e-04      -7.572217973991e-05       6.122058541460e-01       5.968361304056e-01 
       3.313278603720e-05      -1.584979305062e-04      -1.188783825218e-04      -1.188783825220e-04      -1.584970823745e-04      -1.200113744217e-04       6.122046393247e-01       5.968353146124e-01 
       4.171170630578e-05      -2.511958009066e-04      -1.884092458007e-04      -1.884092458011e-04      -2.511936705635e-04      -1.902047304970e-04       6.122027292017e-01       5.968340380731e-01 
       5.251192703764e-05      -3.981022034755e-04      -2.986077871616e-04      -2.986077871628e-04      -3.980968525354e-04      -3.014529702347e-04       6.121996839559e-01       5.968319991006e-01 
       6.610859936996e-05      -6.309085075862e-04      -4.732595848646e-04      -4.732595848676e-04      -6.308950676100e-04      -4.777677196836e-04       6.121948639824e-01       5.968287730091e-01 
       8.322579568497e-05      -9.998197070719e-04      -7.500612114035e-04      -7.500612114107e-04      -9.997859514228e-04      -7.572031686708e-04       6.121872271815e-01       5.968236596944e-01 
       1.047750691046e-04      -1.584348991583e-03      -1.188755119857e-03      -1.188755119876e-03      -1.584264216862e-03      -1.200066937615e-03       6.121751074360e-01       5.968155419624e-01 
       1.319039970183e-04      -2.510374872457e-03      -1.884020315608e-03      -1.884020315654e-03      -2.510161990844e-03      -1.901929700106e-03       6.121559131735e-01       5.968026869229e-01 
       1.660572937635e-04      -3.977046137429e-03      -2.985896664288e-03      -2.985896664403e-03      -3.976511653744e-03      -3.014234323009e-03       6.121254962450e-01       5.967823126373e-01 
       2.090537469327e-04      -6.299101036100e-03      -4.732140646413e-03      -4.732140646707e-03      -6.297759470173e-03      -4.776935304693e-03       6.120772991531e-01       5.967500236411e-01 
       2.631830744443e-04      -9.973130329981e-03      -7.499468757570e-03      -7.499468758328e-03      -9.969764431017e-03      -7.570168586386e-03       6.120009493238e-01       5.966988627462e-01 
       3.313278603720e-04      -1.578057362611e-02      -1.188467994197e-02      -1.188467994381e-02      -1.577213461564e-02      -1.199599175504e-02       6.118800322773e-01       5.966178090543e-01 
       4.171170630578e-04      -2.494590227308e-02      -1.883299314212e-02      -1.883299314678e-02      -2.492476702067e-02      -1.900755576429e-02       6.116886151055e-01       5.964894226817e-01 
       5.251192703764e-04      -3.937473321398e-02      -2.984086527321e-02      -2.984086528492e-02      -3.932189221773e-02      -3.011288442623e-02       6.113858027691e-01       5.962861362578e-01 
       6.610859936996e-04      -6.200002113507e-02      -4.727597546286e-02      -4.727597549243e-02      -6.186827465571e-02      -4.769549065566e-02       6.109072883326e-01       5.959644301336e-01 
       8.322579568497e-04      -9.725408472091e-02      -7.488071909509e-02      -7.488071916857e-02      -9.692704056958e-02      -7.551668617454e-02       6.101524213494e-01       5.954557674075e-01 
       1.047750691046e-03      -1.516308465580e-01      -1.185611149965e-01      -1.185611151813e-01      -1.508246432752e-01      -1.194973335141e-01       6.089648343714e-01       5.946526148562e-01 
       1.319039970183e-03      -2.341359999866e-01      -1.876146681188e-01      -1.876146685795e-01      -2.321706493760e-01      -1.889219368412e-01       6.071044749755e-01       5.933872635022e-01 
       1.660572937635e-03      -3.560011500655e-01      -2.966283843452e-01      -2.966283854847e-01      -3.512745662717e-01      -2.982707134332e-01       6.042248232277e-01       5.914142843358e-01 
       2.090537469327e-03      -5.280515109848e-01      -4.683366124607e-01      -4.683366152534e-01      -5.170246993930e-01      -4.699146966616e-01       5.997922929767e-01       5.883358425709e-01 
