# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04775e-05 to 66.1767 h/Mpc,
# number of wavenumbers equal to 130
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.047750691046e-05      -1.585042201192e-05      -1.188786610910e-05      -1.188786651907e-05      -1.585041426132e-05      -1.200118373090e-05       6.122075870334e-01       5.968372823281e-01 
       1.319039970183e-05      -2.512116001966e-05      -1.884099460459e-05      -1.884099563437e-05      -2.512114055106e-05      -1.902058937273e-05       6.122073855672e-01       5.968371432854e-01 
       1.660572937635e-05      -3.981419447230e-05      -2.986095880905e-05      -2.986096139571e-05      -3.981414556951e-05      -3.014559345043e-05       6.122071193994e-01       5.968369876583e-01 
       2.090537469327e-05      -6.310083178155e-05      -4.732640994155e-05      -4.732641643883e-05      -6.310070894496e-05      -4.777751562277e-05       6.122066446090e-01       5.968366671290e-01 
       2.631830744443e-05      -1.000070381995e-04      -7.500725324591e-05      -7.500726956676e-05      -1.000067296497e-04      -7.572218288818e-05       6.122058770078e-01       5.968361562239e-01 
       3.313278603720e-05      -1.584978628078e-04      -1.188783570302e-04      -1.188783980262e-04      -1.584970877803e-04      -1.200113821752e-04       6.122046716135e-01       5.968353541092e-01 
       4.171170630578e-05      -2.511956157154e-04      -1.884091704063e-04      -1.884092733831e-04      -2.511936689920e-04      -1.902047385019e-04       6.122027413562e-01       5.968340601399e-01 
       5.251192703764e-05      -3.981017293301e-04      -2.986075910463e-04      -2.986078497100e-04      -3.980968396061e-04      -3.014529835431e-04       6.121996896457e-01       5.968320180973e-01 
       6.610859936996e-05      -6.309072964726e-04      -4.732590771174e-04      -4.732597268493e-04      -6.308950149640e-04      -4.777677378399e-04       6.121948557334e-01       5.968287822810e-01 
       8.322579568497e-05      -9.998166636030e-04      -7.500599344913e-04      -7.500615665635e-04      -9.997858173380e-04      -7.572032127849e-04       6.121872112215e-01       5.968236739577e-01 
       1.047750691046e-04      -1.584341347862e-03      -1.188751912847e-03      -1.188756012306e-03      -1.584263880160e-03      -1.200067048780e-03       6.121750885298e-01       5.968155640377e-01 
       1.319039970183e-04      -2.510355656451e-03      -1.884012242551e-03      -1.884022540037e-03      -2.510161122233e-03      -1.901929961982e-03       6.121558732251e-01       5.968027155990e-01 
