# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.04775e-05 to 67.6233 h/Mpc,
# number of wavenumbers equal to 246
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.047750691046e-05      -1.317520194678e-03      -9.886554907087e-04      -9.886555199553e-04      -1.317501679214e-03      -9.887522954052e-04       4.726066355818e-01       4.724606949934e-01 
       1.131335172503e-05      -1.535982895336e-03      -1.152687680804e-03      -1.152687720559e-03      -1.535957728098e-03      -1.152800512028e-03       4.726066016755e-01       4.724606794059e-01 
       1.221587619537e-05      -1.790642974684e-03      -1.343934428043e-03      -1.343934482085e-03      -1.790608765848e-03      -1.344065932266e-03       4.726062991867e-01       4.724603984483e-01 
       1.319039970183e-05      -2.087490425336e-03      -1.566912124166e-03      -1.566912197626e-03      -2.087443927943e-03      -1.567065382567e-03       4.726061350915e-01       4.724602593269e-01 
       1.424266597921e-05      -2.433500796526e-03      -1.826884908518e-03      -1.826885008374e-03      -2.433437597696e-03      -1.827063507346e-03       4.726059473131e-01       4.724601006502e-01 
       1.537887696968e-05      -2.836798916060e-03      -2.129990540604e-03      -2.129990676340e-03      -2.836713016630e-03      -2.130198652812e-03       4.726056837967e-01       4.724598711005e-01 
       1.660572937635e-05      -3.306846545809e-03      -2.483385330988e-03      -2.483385515498e-03      -3.306729795372e-03      -2.483627810619e-03       4.726053549874e-01       4.724595818894e-01 
       1.793045413292e-05      -3.854659695698e-03      -2.895412809343e-03      -2.895413060149e-03      -3.854501018114e-03      -2.895695300482e-03       4.726049513124e-01       4.724592243734e-01 
       1.936085902198e-05      -4.493061520099e-03      -3.375801125890e-03      -3.375801466807e-03      -4.492845866589e-03      -3.376130188288e-03       4.726045132727e-01       4.724588401229e-01 
       2.090537469327e-05      -5.236973908251e-03      -3.935892232871e-03      -3.935892696274e-03      -5.236680828098e-03      -3.936275486393e-03       4.726040386685e-01       4.724584282017e-01 
